Survey Date,Survey Year,Borough,Carriageway,Covered,Secure,Locker,Sheffield Stand,"""M"" stand","""P"" stand",Cyclehoop,Post,Butterfly,Wheel Rack,Bike Hangar,Two Tier,Other,Capacity
07/05/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/05/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/05/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/05/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
05/08/2017,2017,Wandsworth,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
05/08/2017,2017,Wandsworth,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
05/08/2017,2017,Wandsworth,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
07/05/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/05/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/05/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/05/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/05/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
07/05/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
07/05/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/05/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
07/05/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
07/05/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/06/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
07/06/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/06/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
07/06/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/06/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
07/06/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
07/06/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
07/06/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
07/06/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
07/06/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46
06/08/2017,2017,Wandsworth,0,1,1,0,1,0,0,0,0,0,0,0,0,0,10
06/08/2017,2017,Wandsworth,0,1,1,0,1,0,0,0,0,0,0,0,0,0,10
06/08/2017,2017,Wandsworth,0,1,1,0,1,0,0,0,0,0,0,0,0,0,10
06/08/2017,2017,Wandsworth,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10
07/06/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/06/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/06/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/06/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/06/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
07/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
07/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
07/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
08/08/2017,2017,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
08/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
07/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
07/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
07/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
07/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
07/08/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
07/09/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
09/08/2017,2017,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
09/08/2017,2017,Wandsworth,0,1,1,0,0,0,0,0,0,0,1,0,0,0,11
07/09/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
07/09/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/09/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/09/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/10/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/10/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/10/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
10/08/2017,2017,Wandsworth,0,1,1,0,1,0,0,0,0,0,0,0,0,0,20
07/10/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
07/10/2017,2017,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
07/10/2017,2017,Wandsworth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
08/11/2017,2017,Wandsworth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36
10/11/2017,2017,Wandsworth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
09/10/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
12/10/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
09/10/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
09/10/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
12/10/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
12/10/2017,2017,Hammersmith&Fulham,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
08/10/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
09/10/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
09/10/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
09/10/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
09/10/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
29/05/2017,2017,Camden,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
31/05/2017,2017,Camden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
31/05/2017,2017,Camden,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
31/05/2017,2017,Camden,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
02/06/2017,2017,Camden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
22/10/2017,2017,Hackney,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23/10/2017,2017,Hackney,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
23/10/2017,2017,Hackney,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
23/10/2017,2017,Hackney,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
23/10/2017,2017,Hackney,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
06/08/2017,2017,Lambeth,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
06/08/2017,2017,Lambeth,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
06/08/2017,2017,Lambeth,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
06/08/2017,2017,Lambeth,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
06/08/2017,2017,Lambeth,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
06/08/2017,2017,Lambeth,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
06/08/2017,2017,Lambeth,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
06/08/2017,2017,Lambeth,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
06/08/2017,2017,Lambeth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
06/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
09/08/2017,2017,Lambeth,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8
09/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
09/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
09/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
09/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
09/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
09/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
09/08/2017,2017,Lambeth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
09/08/2017,2017,Lambeth,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
10/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
10/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
10/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
10/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
10/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
10/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
10/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
10/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
10/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
10/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
10/08/2017,2017,Lambeth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
10/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
10/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
10/08/2017,2017,Lambeth,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
10/08/2017,2017,Lambeth,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
12/08/2017,2017,Lambeth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
12/08/2017,2017,Lambeth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
12/08/2017,2017,Lambeth,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
12/08/2017,2017,Lambeth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
